device_id,location,timestamp,arrival_time,reading_value,event_type
DEV001,Pune,2026-08-01 09:35:00,2026-08-01 09:35:00,22.84,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:36:00,2026-08-01 09:36:00,33.77,NORMAL
DEV001,Pune,2026-08-01 09:37:00,2026-08-01 09:37:00,24.48,NORMAL
DEV003,Nashik,2026-08-01 09:38:00,2026-08-01 09:38:00,22.27,NORMAL
DEV004,Nagpur,2026-08-01 09:39:00,2026-08-01 09:39:00,24.82,NORMAL
DEV001,Pune,2026-08-01 09:40:00,2026-08-01 09:40:00,24.89,NORMAL
DEV003,Nashik,2026-08-01 09:41:00,2026-08-01 09:41:00,37.17,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:42:00,2026-08-01 09:42:00,24.36,NORMAL
DEV002,Mumbai,2026-08-01 09:43:00,2026-08-01 09:43:00,33.96,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:44:00,2026-08-01 09:44:00,23.24,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:45:00,2026-08-01 09:45:00,34.79,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:46:00,2026-08-01 09:46:00,22.67,NORMAL
DEV001,Pune,2026-08-01 09:47:00,2026-08-01 09:47:00,34.53,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:48:00,2026-08-01 09:48:00,36.72,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:49:00,2026-08-01 09:49:00,32.69,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:50:00,2026-08-01 09:50:00,28.55,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:51:00,2026-08-01 09:51:00,36.93,NORMAL
DEV001,Pune,2026-08-01 09:52:00,2026-08-01 09:52:00,36.73,NORMAL
DEV004,Nagpur,2026-08-01 09:53:00,2026-08-01 09:53:00,29.41,NORMAL
DEV004,Nagpur,2026-08-01 09:54:00,2026-08-01 09:54:00,23.91,NORMAL
DEV002,Mumbai,2026-08-01 09:55:00,2026-08-01 09:55:00,22.03,NORMAL
DEV003,Nashik,2026-08-01 09:56:00,2026-08-01 09:56:00,35.46,NORMAL
DEV002,Mumbai,2026-08-01 09:57:00,2026-08-01 09:57:00,26.31,NORMAL
DEV004,Nagpur,2026-08-01 09:58:00,2026-08-01 09:58:00,37.76,NORMAL
DEV003,Nashik,2026-08-01 09:59:00,2026-08-01 09:59:00,25.45,NORMAL
DEV002,Mumbai,2026-08-01 10:00:00,2026-08-01 10:00:00,33.32,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:48:00,2026-08-01 10:01:00,22.29,BACKDATED
DEV002,Mumbai,2026-08-01 10:02:00,2026-08-01 10:02:00,22.23,NORMAL
DEV003,Nashik,2026-08-01 10:03:00,2026-08-01 10:03:00,32.92,NORMAL
DEV004,Nagpur,2026-08-01 10:04:00,2026-08-01 10:04:00,22.95,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:05:00,2026-08-01 10:05:00,36.66,NORMAL
DEV004,Nagpur,2026-08-01 10:06:00,2026-08-01 10:06:00,36.48,NORMAL
DEV003,Nashik,2026-08-01 10:07:00,2026-08-01 10:07:00,35.24,NORMAL
DEV004,Nagpur,2026-08-01 10:08:00,2026-08-01 10:08:00,33.39,NORMAL
DEV002,Mumbai,2026-08-01 10:09:00,2026-08-01 10:09:00,34.35,NORMAL
DEV004,Nagpur,2026-08-01 10:10:00,2026-08-01 10:10:00,30.38,NORMAL
DEV004,Nagpur,2026-08-01 10:11:00,2026-08-01 10:11:00,36.12,NORMAL
DEV004,Nagpur,2026-08-01 10:12:00,2026-08-01 10:12:00,32.95,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:13:00,2026-08-01 10:13:00,25.11,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:14:00,2026-08-01 10:14:00,22.48,NORMAL
DEV002,Mumbai,2026-08-01 10:15:00,2026-08-01 10:15:00,32.01,NORMAL
DEV001,Pune,2026-08-01 10:16:00,2026-08-01 10:16:00,24.14,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:17:00,2026-08-01 10:17:00,35.62,NORMAL
DEV003,Nashik,2026-08-01 10:18:00,2026-08-01 10:18:00,31.8,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:19:00,2026-08-01 10:19:00,31.8,NORMAL
DEV004,Nagpur,2026-08-01 10:20:00,2026-08-01 10:20:00,37.32,NORMAL
DEV003,Nashik,2026-08-01 10:21:00,2026-08-01 10:21:00,37.85,NORMAL
DEV004,Nagpur,2026-08-01 10:22:00,2026-08-01 10:22:00,27.87,NORMAL
DEV003,Nashik,2026-08-01 10:23:00,2026-08-01 10:23:00,24.25,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:24:00,2026-08-01 10:24:00,28.32,NORMAL
DEV003,Nashik,2026-08-01 10:25:00,2026-08-01 10:25:00,35.54,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:26:00,2026-08-01 10:26:00,36.21,NORMAL
DEV004,Nagpur,2026-08-01 10:27:00,2026-08-01 10:27:00,28.62,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:28:00,2026-08-01 10:28:00,25.4,NORMAL
DEV001,Pune,2026-08-01 10:29:00,2026-08-01 10:29:00,34.2,NORMAL
DEV004,Nagpur,2026-08-01 10:30:00,2026-08-01 10:30:00,29.95,NORMAL
DEV004,Nagpur,2026-08-01 10:31:00,2026-08-01 10:31:00,37.63,NORMAL
DEV002,Mumbai,2026-08-01 10:32:00,2026-08-01 10:32:00,28.43,NORMAL
DEV004,Nagpur,2026-08-01 10:33:00,2026-08-01 10:33:00,30.91,NORMAL
DEV004,Nagpur,2026-08-01 10:34:00,2026-08-01 10:34:00,33.03,NORMAL
DEV002,Mumbai,2026-08-01 10:35:00,2026-08-01 10:35:00,35.44,NORMAL
DEV002,Mumbai,2026-08-01 10:36:00,2026-08-01 10:41:00,25.62,LATE
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:37:00,2026-08-01 10:37:00,22.69,NORMAL
DEV001,Pune,2026-08-01 10:38:00,2026-08-01 10:38:00,30.37,NORMAL
DEV004,Nagpur,2026-08-01 10:39:00,2026-08-01 10:39:00,23.74,NORMAL
DEV003,Nashik,2026-08-01 10:40:00,2026-08-01 10:46:00,24.82,LATE
DEV002,Mumbai,2026-08-01 10:41:00,2026-08-01 10:41:00,28.36,NORMAL
DEV002,Mumbai,2026-08-01 10:42:00,2026-08-01 10:42:00,32.06,NORMAL
DEV003,Nashik,2026-08-01 10:43:00,2026-08-01 10:43:00,28.34,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:44:00,2026-08-01 10:44:00,35.67,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:45:00,2026-08-01 10:45:00,35.42,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:46:00,2026-08-01 10:46:00,35.97,NORMAL
DEV004,Nagpur,2026-08-01 10:47:00,2026-08-01 10:47:00,24.07,NORMAL
DEV001,Pune,2026-08-01 10:48:00,2026-08-01 10:48:00,26.1,NORMAL
DEV004,Nagpur,2026-08-01 10:49:00,2026-08-01 10:49:00,37.48,NORMAL
DEV003,Nashik,2026-08-01 10:50:00,2026-08-01 10:50:00,22.74,NORMAL
DEV004,Nagpur,2026-08-01 10:51:00,2026-08-01 10:51:00,32.67,NORMAL
DEV001,Pune,2026-08-01 10:52:00,2026-08-01 10:52:00,36.19,NORMAL
DEV001,Pune,2026-08-01 10:53:00,2026-08-01 10:53:00,31.26,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:54:00,2026-08-01 10:54:00,23.2,NORMAL
DEV003,Nashik,2026-08-01 10:55:00,2026-08-01 10:55:00,30.04,NORMAL
DEV004,Nagpur,2026-08-01 10:56:00,2026-08-01 10:56:00,36.58,NORMAL
DEV002,Mumbai,2026-08-01 10:57:00,2026-08-01 10:57:00,22.45,NORMAL
DEV002,Mumbai,2026-08-01 10:58:00,2026-08-01 10:58:00,36.91,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:59:00,2026-08-01 10:59:00,95.1,SENSOR_ANOMALY
DEV001,Pune,2026-08-01 11:00:00,2026-08-01 11:00:00,22.17,NORMAL
DEV001,Pune,2026-08-01 11:01:00,2026-08-01 11:01:00,22.4,NORMAL
DEV001,Pune,2026-08-01 11:02:00,2026-08-01 11:02:00,34.59,NORMAL
DEV001,Pune,2026-08-01 11:03:00,2026-08-01 11:03:00,32.33,NORMAL
DEV001,Pune,2026-08-01 11:04:00,2026-08-01 11:04:00,32.68,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:05:00,2026-08-01 11:05:00,24.31,NORMAL
DEV003,Nashik,2026-08-01 11:06:00,2026-08-01 11:06:00,35.89,NORMAL
DEV003,Nashik,2026-08-01 11:07:00,2026-08-01 11:07:00,28.99,NORMAL
DEV001,Pune,2026-08-01 11:08:00,2026-08-01 11:08:00,31.74,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:09:00,2026-08-01 11:09:00,35.77,NORMAL
DEV001,Pune,2026-08-01 11:10:00,2026-08-01 11:10:00,36.09,NORMAL
DEV002,Mumbai,2026-08-01 11:11:00,2026-08-01 11:11:00,25.04,NORMAL
DEV002,Mumbai,2026-08-01 11:12:00,2026-08-01 11:12:00,32.53,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:13:00,2026-08-01 11:13:00,30.57,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:14:00,2026-08-01 11:14:00,22.99,NORMAL
DEV002,Mumbai,2026-08-01 11:15:00,2026-08-01 11:15:00,33.8,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:16:00,2026-08-01 11:16:00,29.43,NORMAL
DEV003,Nashik,2026-08-01 11:17:00,2026-08-01 11:17:00,37.38,NORMAL
DEV003,Nashik,2026-08-01 11:18:00,2026-08-01 11:18:00,26.52,NORMAL
DEV004,Nagpur,2026-08-01 11:19:00,2026-08-01 11:19:00,31.44,NORMAL
DEV002,Mumbai,2026-08-01 11:20:00,2026-08-01 11:20:00,30.35,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:21:00,2026-08-01 11:21:00,30.75,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:22:00,2026-08-01 11:22:00,35.78,NORMAL
DEV001,Pune,2026-08-01 11:23:00,2026-08-01 11:23:00,36.08,NORMAL
DEV002,Mumbai,2026-08-01 11:24:00,2026-08-01 11:24:00,36.42,NORMAL
DEV001,Pune,2026-08-01 11:25:00,2026-08-01 11:25:00,32.52,NORMAL
DEV001,Pune,2026-08-01 11:26:00,2026-08-01 11:26:00,35.24,NORMAL
DEV004,Nagpur,2026-08-01 11:27:00,2026-08-01 11:27:00,31.62,NORMAL
DEV003,Nashik,2026-08-01 11:28:00,2026-08-01 11:28:00,29.9,NORMAL
DEV002,Mumbai,2026-08-01 11:29:00,2026-08-01 11:29:00,31.92,NORMAL
DEV004,Nagpur,2026-08-01 11:30:00,2026-08-01 11:30:00,34.89,NORMAL
DEV004,Nagpur,2026-08-01 11:31:00,2026-08-01 11:31:00,24.98,NORMAL
DEV004,Nagpur,2026-08-01 11:32:00,2026-08-01 11:32:00,33.41,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:33:00,2026-08-01 11:33:00,32.26,NORMAL
DEV004,Nagpur,2026-08-01 11:34:00,2026-08-01 11:34:00,23.3,NORMAL
DEV002,Mumbai,2026-08-01 11:35:00,2026-08-01 11:35:00,28.98,NORMAL
DEV001,Pune,2026-08-01 11:36:00,2026-08-01 11:36:00,33.23,NORMAL
DEV003,Nashik,2026-08-01 11:37:00,2026-08-01 11:37:00,37.86,NORMAL
DEV004,Nagpur,2026-08-01 11:38:00,2026-08-01 11:38:00,31.49,NORMAL
DEV004,Nagpur,2026-08-01 11:39:00,2026-08-01 11:39:00,31.57,NORMAL
DEV002,Mumbai,2026-08-01 11:40:00,2026-08-01 11:40:00,31.54,NORMAL
DEV004,Nagpur,2026-08-01 11:41:00,2026-08-01 11:41:00,24.79,NORMAL
DEV001,Pune,2026-08-01 11:42:00,2026-08-01 11:42:00,33.58,NORMAL
DEV001,Pune,2026-08-01 11:43:00,2026-08-01 11:43:00,30.78,NORMAL
DEV003,Nashik,2026-08-01 11:44:00,2026-08-01 11:44:00,34.78,NORMAL
DEV004,Nagpur,2026-08-01 11:45:00,2026-08-01 11:45:00,23.09,NORMAL
DEV004,Nagpur,2026-08-01 11:46:00,2026-08-01 11:46:00,29.5,NORMAL
DEV001,Pune,2026-08-01 11:47:00,2026-08-01 11:47:00,35.5,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:48:00,2026-08-01 11:48:00,29.07,NORMAL
DEV002,Mumbai,2026-08-01 11:49:00,2026-08-01 11:49:00,35.8,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:50:00,2026-08-01 11:50:00,27.85,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:51:00,2026-08-01 11:51:00,33.36,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:52:00,2026-08-01 11:52:00,31.56,NORMAL
DEV001,Pune,2026-08-01 11:53:00,2026-08-01 11:53:00,29.24,NORMAL
DEV001,Pune,2026-08-01 11:54:00,2026-08-01 11:54:00,28.96,NORMAL
DEV004,Nagpur,2026-08-01 11:55:00,2026-08-01 11:55:00,31.32,NORMAL
DEV001,Pune,2026-08-01 11:56:00,2026-08-01 11:56:00,31.12,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:57:00,2026-08-01 11:57:00,22.56,NORMAL
DEV004,Nagpur,2026-08-01 11:58:00,2026-08-01 12:03:00,31.11,LATE
DEV002,Mumbai,2026-08-01 11:59:00,2026-08-01 12:03:00,36.08,LATE
DEV002,Mumbai,2026-08-01 12:00:00,2026-08-01 12:00:00,31.03,NORMAL
DEV002,Mumbai,2026-08-01 12:01:00,2026-08-01 12:01:00,36.71,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:02:00,2026-08-01 12:02:00,22.17,NORMAL
DEV001,Pune,2026-08-01 12:03:00,2026-08-01 12:03:00,31.39,NORMAL
DEV004,Nagpur,2026-08-01 12:04:00,2026-08-01 12:04:00,34.7,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:05:00,2026-08-01 12:05:00,27.86,NORMAL
DEV004,Nagpur,2026-08-01 12:06:00,2026-08-01 12:06:00,25.59,NORMAL
DEV004,Nagpur,2026-08-01 12:07:00,2026-08-01 12:07:00,28.77,NORMAL
DEV002,Mumbai,2026-08-01 12:08:00,2026-08-01 12:08:00,32.43,NORMAL
DEV001,Pune,2026-08-01 12:09:00,2026-08-01 12:09:00,26.26,NORMAL
DEV003,Nashik,2026-08-01 12:10:00,2026-08-01 12:10:00,29.78,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:11:00,2026-08-01 12:11:00,34.45,NORMAL
DEV004,Nagpur,2026-08-01 11:50:00,2026-08-01 12:12:00,25.19,BACKDATED
DEV003,Nashik,2026-08-01 12:13:00,2026-08-01 12:13:00,31.46,NORMAL
DEV003,Nashik,2026-08-01 12:14:00,2026-08-01 12:14:00,32.21,NORMAL
DEV003,Nashik,2026-08-01 12:15:00,2026-08-01 12:15:00,30.31,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:16:00,2026-08-01 12:16:00,31.69,NORMAL
DEV002,Mumbai,2026-08-01 12:17:00,2026-08-01 12:17:00,32.64,NORMAL
DEV002,Mumbai,2026-08-01 12:18:00,2026-08-01 12:18:00,28.94,NORMAL
DEV004,Nagpur,2026-08-01 12:19:00,2026-08-01 12:19:00,29.06,NORMAL
DEV002,Mumbai,2026-08-01 12:20:00,2026-08-01 12:20:00,33.01,NORMAL
DEV002,Mumbai,2026-08-01 12:21:00,2026-08-01 12:21:00,77.0,SENSOR_ANOMALY
DEV002,Mumbai,2026-08-01 12:22:00,2026-08-01 12:22:00,37.91,NORMAL
DEV004,Nagpur,2026-08-01 12:23:00,2026-08-01 12:23:00,27.1,NORMAL
DEV001,Pune,2026-08-01 12:24:00,2026-08-01 12:24:00,28.23,NORMAL
DEV001,Pune,2026-08-01 12:25:00,2026-08-01 12:25:00,25.04,NORMAL
DEV001,Pune,2026-08-01 12:26:00,2026-08-01 12:26:00,27.14,NORMAL
DEV001,Pune,2026-08-01 12:27:00,2026-08-01 12:27:00,36.16,NORMAL
DEV002,Mumbai,2026-08-01 12:28:00,2026-08-01 12:35:00,26.59,LATE
DEV001,Pune,2026-08-01 12:29:00,2026-08-01 12:29:00,32.71,NORMAL
DEV001,Pune,2026-08-01 12:30:00,2026-08-01 12:30:00,36.91,NORMAL
DEV002,Mumbai,2026-08-01 12:31:00,2026-08-01 12:31:00,22.71,NORMAL
DEV003,Nashik,2026-08-01 12:32:00,2026-08-01 12:32:00,33.99,NORMAL
DEV001,Pune,2026-08-01 12:33:00,2026-08-01 12:35:00,33.64,LATE
DEV001,Pune,2026-08-01 12:08:00,2026-08-01 12:34:00,37.71,BACKDATED
DEV001,Pune,2026-08-01 12:35:00,2026-08-01 12:35:00,23.43,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:36:00,2026-08-01 12:36:00,35.91,NORMAL
DEV002,Mumbai,2026-08-01 12:37:00,2026-08-01 12:37:00,30.56,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:29:00,2026-08-01 12:38:00,29.4,BACKDATED
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:39:00,2026-08-01 12:39:00,34.69,NORMAL
DEV001,Pune,2026-08-01 12:40:00,2026-08-01 12:40:00,29.07,NORMAL
DEV004,Nagpur,2026-08-01 12:41:00,2026-08-01 12:41:00,31.28,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:42:00,2026-08-01 12:42:00,30.65,NORMAL
DEV003,Nashik,2026-08-01 12:43:00,2026-08-01 12:43:00,30.92,NORMAL
DEV001,Pune,2026-08-01 12:44:00,2026-08-01 12:44:00,25.36,NORMAL
DEV003,Nashik,2026-08-01 12:45:00,2026-08-01 12:45:00,31.15,NORMAL
DEV002,Mumbai,2026-08-01 12:19:00,2026-08-01 12:46:00,27.49,BACKDATED
DEV001,Pune,2026-08-01 12:39:00,2026-08-01 12:47:00,25.78,BACKDATED
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:48:00,2026-08-01 12:48:00,22.55,NORMAL
DEV003,Nashik,2026-08-01 12:49:00,2026-08-01 12:49:00,27.16,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:50:00,2026-08-01 12:50:00,23.4,NORMAL
DEV004,Nagpur,2026-08-01 12:33:00,2026-08-01 12:51:00,32.38,BACKDATED
DEV004,Nagpur,2026-08-01 12:52:00,2026-08-01 12:52:00,37.83,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:53:00,2026-08-01 12:53:00,36.83,NORMAL
DEV003,Nashik,2026-08-01 12:54:00,2026-08-01 12:54:00,29.22,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:55:00,2026-08-01 12:55:00,33.29,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 12:29:00,2026-08-01 12:56:00,33.14,BACKDATED
DEV004,Nagpur,2026-08-01 12:57:00,2026-08-01 12:57:00,23.1,NORMAL
DEV001,Pune,2026-08-01 12:58:00,2026-08-01 12:58:00,27.24,NORMAL
DEV002,Mumbai,2026-08-01 12:59:00,2026-08-01 12:59:00,34.75,NORMAL
DEV003,Nashik,2026-08-01 13:00:00,2026-08-01 13:00:00,30.49,NORMAL
DEV004,Nagpur,2026-08-01 13:01:00,2026-08-01 13:01:00,33.03,NORMAL
DEV004,Nagpur,2026-08-01 13:02:00,2026-08-01 13:02:00,31.5,NORMAL
DEV002,Mumbai,2026-08-01 13:03:00,2026-08-01 13:03:00,34.87,NORMAL
DEV002,Mumbai,2026-08-01 13:04:00,2026-08-01 13:04:00,26.71,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:05:00,2026-08-01 13:05:00,26.92,NORMAL
DEV002,Mumbai,2026-08-01 13:06:00,2026-08-01 13:06:00,28.11,NORMAL
DEV001,Pune,2026-08-01 13:07:00,2026-08-01 13:07:00,26.74,NORMAL
DEV003,Nashik,2026-08-01 13:08:00,2026-08-01 13:08:00,35.75,NORMAL
DEV004,Nagpur,2026-08-01 13:09:00,2026-08-01 13:09:00,25.94,NORMAL
DEV003,Nashik,2026-08-01 13:10:00,2026-08-01 13:10:00,28.39,NORMAL
DEV004,Nagpur,2026-08-01 13:11:00,2026-08-01 13:11:00,33.42,NORMAL
DEV001,Pune,2026-08-01 13:12:00,2026-08-01 13:12:00,37.14,NORMAL
DEV003,Nashik,2026-08-01 13:13:00,2026-08-01 13:13:00,30.42,NORMAL
DEV004,Nagpur,2026-08-01 13:14:00,2026-08-01 13:21:00,25.37,LATE
DEV003,Nashik,2026-08-01 12:56:00,2026-08-01 13:15:00,25.17,BACKDATED
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:16:00,2026-08-01 13:16:00,28.2,NORMAL
DEV001,Pune,2026-08-01 13:17:00,2026-08-01 13:17:00,22.09,NORMAL
DEV004,Nagpur,2026-08-01 13:18:00,2026-08-01 13:18:00,32.71,NORMAL
DEV002,Mumbai,2026-08-01 13:19:00,2026-08-01 13:19:00,34.96,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:20:00,2026-08-01 13:20:00,32.34,NORMAL
DEV004,Nagpur,2026-08-01 13:21:00,2026-08-01 13:30:00,23.39,LATE
DEV003,Nashik,2026-08-01 13:22:00,2026-08-01 13:22:00,26.92,NORMAL
DEV003,Nashik,2026-08-01 13:23:00,2026-08-01 13:23:00,31.02,NORMAL
DEV001,Pune,2026-08-01 13:24:00,2026-08-01 13:24:00,29.52,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:25:00,2026-08-01 13:25:00,27.19,NORMAL
DEV002,Mumbai,2026-08-01 13:26:00,2026-08-01 13:26:00,36.19,NORMAL
DEV003,Nashik,2026-08-01 13:13:00,2026-08-01 13:27:00,26.89,BACKDATED
DEV001,Pune,2026-08-01 13:28:00,2026-08-01 13:28:00,22.22,NORMAL
DEV004,Nagpur,2026-08-01 13:29:00,2026-08-01 13:38:00,27.15,LATE
DEV002,Mumbai,2026-08-01 13:30:00,2026-08-01 13:30:00,30.41,NORMAL
DEV004,Nagpur,2026-08-01 13:31:00,2026-08-01 13:31:00,22.62,NORMAL
DEV003,Nashik,2026-08-01 13:32:00,2026-08-01 13:32:00,26.76,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:33:00,2026-08-01 13:43:00,35.59,LATE
DEV003,Nashik,2026-08-01 13:34:00,2026-08-01 13:34:00,23.0,NORMAL
DEV004,Nagpur,2026-08-01 13:35:00,2026-08-01 13:35:00,30.36,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:36:00,2026-08-01 13:36:00,30.04,NORMAL
DEV002,Mumbai,2026-08-01 13:37:00,2026-08-01 13:37:00,31.71,NORMAL
DEV004,Nagpur,2026-08-01 13:38:00,2026-08-01 13:38:00,101.31,SENSOR_ANOMALY
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:39:00,2026-08-01 13:39:00,34.44,NORMAL
DEV004,Nagpur,2026-08-01 13:40:00,2026-08-01 13:40:00,30.64,NORMAL
DEV001,Pune,2026-08-01 13:41:00,2026-08-01 13:41:00,24.88,NORMAL
DEV001,Pune,2026-08-01 13:42:00,2026-08-01 13:42:00,37.28,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:43:00,2026-08-01 13:43:00,22.11,NORMAL
DEV001,Pune,2026-08-01 13:44:00,2026-08-01 13:44:00,26.41,NORMAL
DEV003,Nashik,2026-08-01 13:45:00,2026-08-01 13:45:00,34.29,NORMAL
DEV004,Nagpur,2026-08-01 13:46:00,2026-08-01 13:46:00,32.18,NORMAL
DEV001,Pune,2026-08-01 13:47:00,2026-08-01 13:49:00,33.19,LATE
DEV001,Pune,2026-08-01 13:48:00,2026-08-01 13:48:00,26.62,NORMAL
DEV001,Pune,2026-08-01 13:49:00,2026-08-01 13:49:00,24.01,NORMAL
DEV002,Mumbai,2026-08-01 13:50:00,2026-08-01 13:50:00,25.78,NORMAL
DEV001,Pune,2026-08-01 13:51:00,2026-08-01 13:51:00,36.33,NORMAL
DEV004,Nagpur,2026-08-01 13:52:00,2026-08-01 13:52:00,22.72,NORMAL
DEV002,Mumbai,2026-08-01 13:53:00,2026-08-01 13:53:00,33.78,NORMAL
DEV003,Nashik,2026-08-01 13:54:00,2026-08-01 13:54:00,24.79,NORMAL
DEV004,Nagpur,2026-08-01 13:55:00,2026-08-01 13:55:00,32.1,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:56:00,2026-08-01 13:56:00,34.33,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:57:00,2026-08-01 13:57:00,31.95,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 13:58:00,2026-08-01 13:58:00,32.06,NORMAL
DEV001,Pune,2026-08-01 13:59:00,2026-08-01 13:59:00,29.45,NORMAL
DEV003,Nashik,2026-08-01 14:00:00,2026-08-01 14:00:00,82.78,SENSOR_ANOMALY
DEV003,Nashik,2026-08-01 14:01:00,2026-08-01 14:01:00,27.04,NORMAL
DEV001,Pune,2026-08-01 14:02:00,2026-08-01 14:02:00,32.58,NORMAL
DEV003,Nashik,2026-08-01 14:03:00,2026-08-01 14:03:00,29.92,NORMAL
DEV001,Pune,2026-08-01 14:04:00,2026-08-01 14:04:00,25.83,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:05:00,2026-08-01 14:05:00,28.0,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:06:00,2026-08-01 14:06:00,26.15,NORMAL
DEV003,Nashik,2026-08-01 14:07:00,2026-08-01 14:07:00,35.65,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:08:00,2026-08-01 14:08:00,26.59,NORMAL
DEV001,Pune,2026-08-01 14:09:00,2026-08-01 14:09:00,22.7,NORMAL
DEV002,Mumbai,2026-08-01 14:10:00,2026-08-01 14:10:00,22.03,NORMAL
DEV002,Mumbai,2026-08-01 14:11:00,2026-08-01 14:11:00,32.06,NORMAL
DEV001,Pune,2026-08-01 14:12:00,2026-08-01 14:12:00,28.05,NORMAL
DEV004,Nagpur,2026-08-01 14:13:00,2026-08-01 14:13:00,37.2,NORMAL
DEV001,Pune,2026-08-01 14:14:00,2026-08-01 14:14:00,26.91,NORMAL
DEV004,Nagpur,2026-08-01 14:15:00,2026-08-01 14:15:00,26.82,NORMAL
DEV005,Chhatrapati Sambhajinagar,2026-08-01 14:16:00,2026-08-01 14:16:00,23.09,NORMAL
DEV002,Mumbai,2026-08-01 14:17:00,2026-08-01 14:17:00,36.57,NORMAL
DEV002,Mumbai,2026-08-01 14:18:00,2026-08-01 14:18:00,26.28,NORMAL
DEV002,Mumbai,2026-08-01 14:19:00,2026-08-01 14:19:00,35.81,NORMAL
DEV004,Nagpur,2026-08-01 14:20:00,2026-08-01 14:20:00,25.02,NORMAL
