device_id,location,timestamp,arrival_time,reading_value,event_type,z_score,anomaly
DEV003,Nashik,2026-08-01 07:37:00,2026-08-01 07:37:00,26.8,NORMAL,-0.5186478760942929,NO
DEV002,Mumbai,2026-08-01 07:38:00,2026-08-01 07:38:00,30.2,NORMAL,-0.07259170590807067,NO
DEV003,Nashik,2026-08-01 07:39:00,2026-08-01 07:39:00,22.55,NORMAL,-1.0762180888270707,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 07:40:00,2026-08-01 07:40:00,27.83,NORMAL,-0.38351909512611404,NO
DEV002,Mumbai,2026-08-01 07:41:00,2026-08-01 07:41:00,32.75,NORMAL,0.26195042173159616,NO
DEV002,Mumbai,2026-08-01 07:42:00,2026-08-01 07:42:00,31.69,NORMAL,0.12288585102647998,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 07:43:00,2026-08-01 07:43:00,26.57,NORMAL,-0.5488222640774785,NO
DEV004,Nagpur,2026-08-01 07:44:00,2026-08-01 07:44:00,22.04,NORMAL,-1.1431265143550042,NO
DEV003,Nashik,2026-08-01 07:45:00,2026-08-01 07:45:00,37.48,NORMAL,0.8824932702553698,NO
DEV003,Nashik,2026-08-01 07:46:00,2026-08-01 07:46:00,24.18,NORMAL,-0.8623735131201467,NO
DEV003,Nashik,2026-08-01 07:47:00,2026-08-01 07:47:00,34.57,NORMAL,0.5007216657724565,NO
DEV004,Nagpur,2026-08-01 07:48:00,2026-08-01 07:48:00,23.72,NORMAL,-0.922722289086518,NO
DEV001,Pune,2026-08-01 07:49:00,2026-08-01 07:49:00,23.96,NORMAL,-0.8912359711910197,NO
DEV003,Nashik,2026-08-01 07:50:00,2026-08-01 07:59:00,23.08,LATE,-1.006685803474513,NO
DEV003,Nashik,2026-08-01 07:51:00,2026-08-01 07:51:00,30.91,NORMAL,0.02055531786611117,NO
DEV001,Pune,2026-08-01 07:52:00,2026-08-01 07:52:00,22.78,NORMAL,-1.046043700843885,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 07:53:00,2026-08-01 07:53:00,31.4,NORMAL,0.08483988356941947,NO
DEV003,Nashik,2026-08-01 07:54:00,2026-08-01 07:54:00,32.39,NORMAL,0.2147209448883492,NO
DEV004,Nagpur,2026-08-01 07:55:00,2026-08-01 07:55:00,23.67,NORMAL,-0.9292819386480797,NO
DEV003,Nashik,2026-08-01 07:56:00,2026-08-01 07:56:00,28.04,NORMAL,-0.35596856696755313,NO
DEV003,Nashik,2026-08-01 07:48:00,2026-08-01 07:57:00,32.42,BACKDATED,0.2186567346252866,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 07:58:00,2026-08-01 07:58:00,24.83,NORMAL,-0.7770980688198397,NO
DEV001,Pune,2026-08-01 07:59:00,2026-08-01 07:59:00,32.49,NORMAL,0.22784024401147357,NO
DEV003,Nashik,2026-08-01 08:00:00,2026-08-01 08:00:00,26.73,NORMAL,-0.5278313854804798,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:01:00,2026-08-01 08:01:00,33.73,NORMAL,0.3905195531382128,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:02:00,2026-08-01 08:02:00,37.44,NORMAL,0.8772455506061202,NO
DEV001,Pune,2026-08-01 08:03:00,2026-08-01 08:03:00,37.68,NORMAL,0.9087318685016186,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:04:00,2026-08-01 08:04:00,29.22,NORMAL,-0.20116083731468776,NO
DEV001,Pune,2026-08-01 08:05:00,2026-08-01 08:05:00,24.01,NORMAL,-0.8846763216294575,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:06:00,2026-08-01 08:06:00,25.25,NORMAL,-0.7219970125027179,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:07:00,2026-08-01 08:07:00,28.66,NORMAL,-0.274628912404183,NO
DEV001,Pune,2026-08-01 08:08:00,2026-08-01 08:08:00,27.86,NORMAL,-0.3795833053891766,NO
DEV003,Nashik,2026-08-01 08:09:00,2026-08-01 08:09:00,30.31,NORMAL,-0.058160476872634134,NO
DEV003,Nashik,2026-08-01 08:10:00,2026-08-01 08:10:00,36.53,NORMAL,0.7578599285856906,NO
DEV001,Pune,2026-08-01 08:11:00,2026-08-01 08:11:00,36.43,NORMAL,0.7447406294625663,NO
DEV002,Mumbai,2026-08-01 08:12:00,2026-08-01 08:12:00,29.89,NORMAL,-0.11326153318975547,NO
DEV004,Nagpur,2026-08-01 08:13:00,2026-08-01 08:13:00,25.9,NORMAL,-0.6367215682024108,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:14:00,2026-08-01 08:14:00,29.21,NORMAL,-0.20247276722699992,NO
DEV001,Pune,2026-08-01 08:15:00,2026-08-01 08:15:00,32.36,NORMAL,0.21078515515141177,NO
DEV003,Nashik,2026-08-01 08:16:00,2026-08-01 08:16:00,36.2,NORMAL,0.714566241479381,NO
DEV002,Mumbai,2026-08-01 08:17:00,2026-08-01 08:17:00,33.83,NORMAL,0.40363885226133717,NO
DEV003,Nashik,2026-08-01 08:18:00,2026-08-01 08:18:00,24.63,NORMAL,-0.8033366670660879,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:19:00,2026-08-01 08:19:00,26.04,NORMAL,-0.6183545494300369,NO
DEV002,Mumbai,2026-08-01 08:20:00,2026-08-01 08:20:00,37.33,NORMAL,0.8628143215706837,NO
DEV004,Nagpur,2026-08-01 08:21:00,2026-08-01 08:21:00,26.4,NORMAL,-0.5711250725867899,NO
DEV001,Pune,2026-08-01 08:22:00,2026-08-01 08:22:00,35.85,NORMAL,0.6686486945484461,NO
DEV003,Nashik,2026-08-01 08:23:00,2026-08-01 08:23:00,32.56,NORMAL,0.23702375339766052,NO
DEV001,Pune,2026-08-01 08:24:00,2026-08-01 08:24:00,32.58,NORMAL,0.23964761322228484,NO
DEV004,Nagpur,2026-08-01 08:25:00,2026-08-01 08:25:00,36.62,NORMAL,0.7696672977965019,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:26:00,2026-08-01 08:26:00,32.88,NORMAL,0.27900551059165796,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:27:00,2026-08-01 08:27:00,25.72,NORMAL,-0.6603363066240343,NO
DEV001,Pune,2026-08-01 08:28:00,2026-08-01 08:28:00,37.82,NORMAL,0.9270988872739925,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:29:00,2026-08-01 08:29:00,23.13,NORMAL,-1.0001261539129507,NO
DEV002,Mumbai,2026-08-01 08:30:00,2026-08-01 08:30:00,27.16,NORMAL,-0.47141839925104584,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:31:00,2026-08-01 08:31:00,35.45,NORMAL,0.6161714980559496,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:32:00,2026-08-01 08:32:00,25.09,NORMAL,-0.7429878910997165,NO
DEV003,Nashik,2026-08-01 08:33:00,2026-08-01 08:33:00,24.69,NORMAL,-0.7954650875922131,NO
DEV001,Pune,2026-08-01 08:34:00,2026-08-01 08:34:00,31.72,NORMAL,0.12682164076341693,NO
DEV001,Pune,2026-08-01 08:35:00,2026-08-01 08:35:00,30.76,NORMAL,0.0008763691814250769,NO
DEV002,Mumbai,2026-08-01 08:36:00,2026-08-01 08:36:00,28.54,NORMAL,-0.29037207135193216,NO
DEV002,Mumbai,2026-08-01 08:37:00,2026-08-01 08:37:00,30.64,NORMAL,-0.014866789766324077,NO
DEV003,Nashik,2026-08-01 08:38:00,2026-08-01 08:38:00,29.02,NORMAL,-0.22739943556093603,NO
DEV001,Pune,2026-08-01 08:39:00,2026-08-01 08:39:00,29.68,NORMAL,-0.1408120613483164,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:40:00,2026-08-01 08:40:00,23.94,NORMAL,-0.8938598310156445,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:41:00,2026-08-01 08:41:00,34.25,NORMAL,0.458739908578459,NO
DEV003,Nashik,2026-08-01 08:42:00,2026-08-01 08:42:00,37.08,NORMAL,0.8300160737628732,NO
DEV002,Mumbai,2026-08-01 08:43:00,2026-08-01 08:43:00,23.49,NORMAL,-0.9528966770697037,NO
DEV002,Mumbai,2026-08-01 08:44:00,2026-08-01 08:44:00,23.63,NORMAL,-0.9345296582973298,NO
DEV002,Mumbai,2026-08-01 08:45:00,2026-08-01 08:45:00,27.87,NORMAL,-0.378271375476864,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:46:00,2026-08-01 08:46:00,25.24,NORMAL,-0.7233089424150304,NO
DEV003,Nashik,2026-08-01 08:47:00,2026-08-01 08:47:00,22.86,NORMAL,-1.035548261545386,NO
DEV001,Pune,2026-08-01 08:48:00,2026-08-01 08:48:00,31.18,NORMAL,0.05597742549854642,NO
DEV003,Nashik,2026-08-01 08:49:00,2026-08-01 08:49:00,30.45,NORMAL,-0.0397934581002602,NO
DEV003,Nashik,2026-08-01 08:50:00,2026-08-01 08:50:00,22.28,NORMAL,-1.111640196459506,NO
DEV003,Nashik,2026-08-01 08:51:00,2026-08-01 08:51:00,24.8,NORMAL,-0.7810338585567765,NO
DEV002,Mumbai,2026-08-01 08:52:00,2026-08-01 08:52:00,26.39,NORMAL,-0.572437002499102,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:53:00,2026-08-01 08:53:00,35.27,NORMAL,0.5925567596343261,NO
DEV004,Nagpur,2026-08-01 08:54:00,2026-08-01 08:54:00,25.82,NORMAL,-0.6472170075009099,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:55:00,2026-08-01 08:55:00,32.33,NORMAL,0.20684936541447438,NO
DEV003,Nashik,2026-08-01 08:56:00,2026-08-01 08:56:00,36.13,NORMAL,0.705382732093194,NO
DEV001,Pune,2026-08-01 08:57:00,2026-08-01 08:57:00,24.54,NORMAL,-0.8151440362768997,NO
DEV002,Mumbai,2026-08-01 08:58:00,2026-08-01 08:58:00,36.3,NORMAL,0.7276855406025045,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 08:59:00,2026-08-01 08:59:00,37.8,NORMAL,0.9244750274493673,NO
DEV004,Nagpur,2026-08-01 09:00:00,2026-08-01 09:00:00,33.95,NORMAL,0.4193820112090868,NO
DEV002,Mumbai,2026-08-01 09:01:00,2026-08-01 09:01:00,32.17,NORMAL,0.18585848681747613,NO
DEV002,Mumbai,2026-08-01 09:02:00,2026-08-01 09:02:00,35.25,NORMAL,0.5899328998097009,NO
DEV002,Mumbai,2026-08-01 09:03:00,2026-08-01 09:03:00,32.29,NORMAL,0.20160164576522482,NO
DEV002,Mumbai,2026-08-01 09:04:00,2026-08-01 09:04:00,24.17,NORMAL,-0.8636854430324589,NO
DEV002,Mumbai,2026-08-01 09:05:00,2026-08-01 09:05:00,30.9,NORMAL,0.019243387953798548,NO
DEV003,Nashik,2026-08-01 09:06:00,2026-08-01 09:06:00,35.48,NORMAL,0.620107287792886,NO
DEV004,Nagpur,2026-08-01 08:48:00,2026-08-01 09:07:00,26.6,BACKDATED,-0.5448864743405412,NO
DEV002,Mumbai,2026-08-01 09:08:00,2026-08-01 09:08:00,25.86,NORMAL,-0.6419692878516604,NO
DEV002,Mumbai,2026-08-01 09:09:00,2026-08-01 09:09:00,30.2,NORMAL,-0.07259170590807067,NO
DEV004,Nagpur,2026-08-01 09:10:00,2026-08-01 09:10:00,29.33,NORMAL,-0.18672960827925122,NO
DEV003,Nashik,2026-08-01 09:11:00,2026-08-01 09:11:00,33.18,NORMAL,0.31836340796103013,NO
DEV003,Nashik,2026-08-01 09:12:00,2026-08-01 09:12:00,27.2,NORMAL,-0.46617067960179626,NO
DEV004,Nagpur,2026-08-01 09:13:00,2026-08-01 09:13:00,26.46,NORMAL,-0.5632534931129151,NO
DEV001,Pune,2026-08-01 08:59:00,2026-08-01 09:14:00,33.11,BACKDATED,0.3091798985748432,NO
DEV003,Nashik,2026-08-01 09:15:00,2026-08-01 09:15:00,29.2,NORMAL,-0.20378469713931255,NO
DEV001,Pune,2026-08-01 09:16:00,2026-08-01 09:16:00,28.68,NORMAL,-0.27200505257955826,NO
DEV003,Nashik,2026-08-01 09:17:00,2026-08-01 09:17:00,86.77,SENSOR_ANOMALY,7.348995808043281,YES
DEV001,Pune,2026-08-01 09:18:00,2026-08-01 09:18:00,30.85,NORMAL,0.012683738392236826,NO
DEV001,Pune,2026-08-01 09:19:00,2026-08-01 09:19:00,23.81,NORMAL,-0.9109149198757063,NO
DEV003,Nashik,2026-08-01 09:20:00,2026-08-01 09:20:00,31.61,NORMAL,0.11239041172798038,NO
DEV004,Nagpur,2026-08-01 09:21:00,2026-08-01 09:21:00,32.07,NORMAL,0.17273918769435176,NO
DEV003,Nashik,2026-08-01 09:22:00,2026-08-01 09:22:00,32.64,NORMAL,0.24751919269615966,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:23:00,2026-08-01 09:23:00,27.81,NORMAL,-0.3861429549507388,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:24:00,2026-08-01 09:24:00,27.27,NORMAL,-0.4569871702156093,NO
DEV004,Nagpur,2026-08-01 09:25:00,2026-08-01 09:25:00,36.33,NORMAL,0.7316213303394419,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:26:00,2026-08-01 09:26:00,28.25,NORMAL,-0.32841803880899223,NO
DEV004,Nagpur,2026-08-01 09:27:00,2026-08-01 09:27:00,29.9,NORMAL,-0.11194960327744333,NO
DEV004,Nagpur,2026-08-01 09:28:00,2026-08-01 09:28:00,33.1,NORMAL,0.307867968662531,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:29:00,2026-08-01 09:29:00,23.69,NORMAL,-0.926658078823455,NO
DEV003,Nashik,2026-08-01 09:30:00,2026-08-01 09:30:00,32.49,NORMAL,0.22784024401147357,NO
DEV004,Nagpur,2026-08-01 09:31:00,2026-08-01 09:31:00,29.37,NORMAL,-0.1814818886300012,NO
DEV002,Mumbai,2026-08-01 09:32:00,2026-08-01 09:32:00,22.41,NORMAL,-1.0945851075994446,NO
DEV001,Pune,2026-08-01 09:33:00,2026-08-01 09:33:00,37.24,NORMAL,0.8510069523598724,NO
DEV001,Pune,2026-08-01 09:34:00,2026-08-01 09:34:00,27.29,NORMAL,-0.45436331039098454,NO
DEV001,Pune,2026-08-01 09:35:00,2026-08-01 09:35:00,22.84,NORMAL,-1.0381721213700108,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:36:00,2026-08-01 09:36:00,33.77,NORMAL,0.3957672727874633,NO
DEV001,Pune,2026-08-01 09:37:00,2026-08-01 09:37:00,24.48,NORMAL,-0.823015615750774,NO
DEV003,Nashik,2026-08-01 09:38:00,2026-08-01 09:38:00,22.27,NORMAL,-1.1129521263718187,NO
DEV004,Nagpur,2026-08-01 09:39:00,2026-08-01 09:39:00,24.82,NORMAL,-0.7784099987321518,NO
DEV001,Pune,2026-08-01 09:40:00,2026-08-01 09:40:00,24.89,NORMAL,-0.7692264893459648,NO
DEV003,Nashik,2026-08-01 09:41:00,2026-08-01 09:41:00,37.17,NORMAL,0.8418234429736855,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:42:00,2026-08-01 09:42:00,24.36,NORMAL,-0.8387587746985231,NO
DEV002,Mumbai,2026-08-01 09:43:00,2026-08-01 09:43:00,33.96,NORMAL,0.42069394112139896,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:44:00,2026-08-01 09:44:00,23.24,NORMAL,-0.9856949248775142,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:45:00,2026-08-01 09:45:00,34.79,NORMAL,0.5295841238433295,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:46:00,2026-08-01 09:46:00,22.67,NORMAL,-1.0604749298793217,NO
DEV001,Pune,2026-08-01 09:47:00,2026-08-01 09:47:00,34.53,NORMAL,0.4954739461232069,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:48:00,2026-08-01 09:48:00,36.72,NORMAL,0.7827865969196263,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:49:00,2026-08-01 09:49:00,32.69,NORMAL,0.25407884225772137,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:50:00,2026-08-01 09:50:00,28.55,NORMAL,-0.28906014143961956,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:51:00,2026-08-01 09:51:00,36.93,NORMAL,0.8103371250781871,NO
DEV001,Pune,2026-08-01 09:52:00,2026-08-01 09:52:00,36.73,NORMAL,0.7840985268319384,NO
DEV004,Nagpur,2026-08-01 09:53:00,2026-08-01 09:53:00,29.41,NORMAL,-0.17623416898075164,NO
DEV004,Nagpur,2026-08-01 09:54:00,2026-08-01 09:54:00,23.91,NORMAL,-0.8977956207525819,NO
DEV002,Mumbai,2026-08-01 09:55:00,2026-08-01 09:55:00,22.03,NORMAL,-1.1444384442673166,NO
DEV003,Nashik,2026-08-01 09:56:00,2026-08-01 09:56:00,35.46,NORMAL,0.6174834279682617,NO
DEV002,Mumbai,2026-08-01 09:57:00,2026-08-01 09:57:00,26.31,NORMAL,-0.5829324417976016,NO
DEV004,Nagpur,2026-08-01 09:58:00,2026-08-01 09:58:00,37.76,NORMAL,0.9192273078001176,NO
DEV003,Nashik,2026-08-01 09:59:00,2026-08-01 09:59:00,25.45,NORMAL,-0.6957584142564696,NO
DEV002,Mumbai,2026-08-01 10:00:00,2026-08-01 10:00:00,33.32,NORMAL,0.3367304267334041,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 09:48:00,2026-08-01 10:01:00,22.29,BACKDATED,-1.1103282665471939,NO
DEV002,Mumbai,2026-08-01 10:02:00,2026-08-01 10:02:00,22.23,NORMAL,-1.1181998460210683,NO
DEV003,Nashik,2026-08-01 10:03:00,2026-08-01 10:03:00,32.92,NORMAL,0.28425323024090754,NO
DEV004,Nagpur,2026-08-01 10:04:00,2026-08-01 10:04:00,22.95,NORMAL,-1.023740892334574,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:05:00,2026-08-01 10:05:00,36.66,NORMAL,0.7749150174457514,NO
DEV004,Nagpur,2026-08-01 10:06:00,2026-08-01 10:06:00,36.48,NORMAL,0.751300279024128,NO
DEV003,Nashik,2026-08-01 10:07:00,2026-08-01 10:07:00,35.24,NORMAL,0.5886209698973887,NO
DEV004,Nagpur,2026-08-01 10:08:00,2026-08-01 10:08:00,33.39,NORMAL,0.34591393611959104,NO
DEV002,Mumbai,2026-08-01 10:09:00,2026-08-01 10:09:00,34.35,NORMAL,0.47185920770158335,NO
DEV004,Nagpur,2026-08-01 10:10:00,2026-08-01 10:10:00,30.38,NORMAL,-0.04897696748644717,NO
DEV004,Nagpur,2026-08-01 10:11:00,2026-08-01 10:11:00,36.12,NORMAL,0.7040708021808809,NO
DEV004,Nagpur,2026-08-01 10:12:00,2026-08-01 10:12:00,32.95,NORMAL,0.28818901997784496,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:13:00,2026-08-01 10:13:00,25.11,NORMAL,-0.7403640312750918,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:14:00,2026-08-01 10:14:00,22.48,NORMAL,-1.0854015982132577,NO
DEV002,Mumbai,2026-08-01 10:15:00,2026-08-01 10:15:00,32.01,NORMAL,0.16486760822047694,NO
DEV001,Pune,2026-08-01 10:16:00,2026-08-01 10:16:00,24.14,NORMAL,-0.8676212327693962,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:17:00,2026-08-01 10:17:00,35.62,NORMAL,0.63847430656526,NO
DEV003,Nashik,2026-08-01 10:18:00,2026-08-01 10:18:00,31.8,NORMAL,0.1373170800619165,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:19:00,2026-08-01 10:19:00,31.8,NORMAL,0.1373170800619165,NO
DEV004,Nagpur,2026-08-01 10:20:00,2026-08-01 10:20:00,37.32,NORMAL,0.8615023916583716,NO
DEV003,Nashik,2026-08-01 10:21:00,2026-08-01 10:21:00,37.85,NORMAL,0.9310346770109299,NO
DEV004,Nagpur,2026-08-01 10:22:00,2026-08-01 10:22:00,27.87,NORMAL,-0.378271375476864,NO
DEV003,Nashik,2026-08-01 10:23:00,2026-08-01 10:23:00,24.25,NORMAL,-0.8531900037339597,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:24:00,2026-08-01 10:24:00,28.32,NORMAL,-0.3192345294228052,NO
DEV003,Nashik,2026-08-01 10:25:00,2026-08-01 10:25:00,35.54,NORMAL,0.6279788672667609,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:26:00,2026-08-01 10:26:00,36.21,NORMAL,0.7158781713916932,NO
DEV004,Nagpur,2026-08-01 10:27:00,2026-08-01 10:27:00,28.62,NORMAL,-0.2798766320534326,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:28:00,2026-08-01 10:28:00,25.4,NORMAL,-0.7023180638180317,NO
DEV001,Pune,2026-08-01 10:29:00,2026-08-01 10:29:00,34.2,NORMAL,0.4521802590168973,NO
DEV004,Nagpur,2026-08-01 10:30:00,2026-08-01 10:30:00,29.95,NORMAL,-0.10538995371588114,NO
DEV004,Nagpur,2026-08-01 10:31:00,2026-08-01 10:31:00,37.63,NORMAL,0.9021722189400568,NO
DEV002,Mumbai,2026-08-01 10:32:00,2026-08-01 10:32:00,28.43,NORMAL,-0.3048033003873687,NO
DEV004,Nagpur,2026-08-01 10:33:00,2026-08-01 10:33:00,30.91,NORMAL,0.02055531786611117,NO
DEV004,Nagpur,2026-08-01 10:34:00,2026-08-01 10:34:00,33.03,NORMAL,0.29868445927634407,NO
DEV002,Mumbai,2026-08-01 10:35:00,2026-08-01 10:35:00,35.44,NORMAL,0.6148595681436365,NO
DEV002,Mumbai,2026-08-01 10:36:00,2026-08-01 10:41:00,25.62,LATE,-0.6734556057471582,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:37:00,2026-08-01 10:37:00,22.69,NORMAL,-1.0578510700546968,NO
DEV001,Pune,2026-08-01 10:38:00,2026-08-01 10:38:00,30.37,NORMAL,-0.05028889739875932,NO
DEV004,Nagpur,2026-08-01 10:39:00,2026-08-01 10:39:00,23.74,NORMAL,-0.9200984292618932,NO
DEV003,Nashik,2026-08-01 10:40:00,2026-08-01 10:46:00,24.82,LATE,-0.7784099987321518,NO
DEV002,Mumbai,2026-08-01 10:41:00,2026-08-01 10:41:00,28.36,NORMAL,-0.3139868097735557,NO
DEV002,Mumbai,2026-08-01 10:42:00,2026-08-01 10:42:00,32.06,NORMAL,0.1714272577820396,NO
DEV003,Nashik,2026-08-01 10:43:00,2026-08-01 10:43:00,28.34,NORMAL,-0.31661066959818046,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:44:00,2026-08-01 10:44:00,35.67,NORMAL,0.6450339561268227,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:45:00,2026-08-01 10:45:00,35.42,NORMAL,0.6122357083190122,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:46:00,2026-08-01 10:46:00,35.97,NORMAL,0.6843918534961948,NO
DEV004,Nagpur,2026-08-01 10:47:00,2026-08-01 10:47:00,24.07,NORMAL,-0.8768047421555832,NO
DEV001,Pune,2026-08-01 10:48:00,2026-08-01 10:48:00,26.1,NORMAL,-0.610482969956162,NO
DEV004,Nagpur,2026-08-01 10:49:00,2026-08-01 10:49:00,37.48,NORMAL,0.8824932702553698,NO
DEV003,Nashik,2026-08-01 10:50:00,2026-08-01 10:50:00,22.74,NORMAL,-1.0512914204931352,NO
DEV004,Nagpur,2026-08-01 10:51:00,2026-08-01 10:51:00,32.67,NORMAL,0.25145498243309705,NO
DEV001,Pune,2026-08-01 10:52:00,2026-08-01 10:52:00,36.19,NORMAL,0.7132543115670679,NO
DEV001,Pune,2026-08-01 10:53:00,2026-08-01 10:53:00,31.26,NORMAL,0.066472864797046,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:54:00,2026-08-01 10:54:00,23.2,NORMAL,-0.9909426445267637,NO
DEV003,Nashik,2026-08-01 10:55:00,2026-08-01 10:55:00,30.04,NORMAL,-0.09358258450506939,NO
DEV004,Nagpur,2026-08-01 10:56:00,2026-08-01 10:56:00,36.58,NORMAL,0.7644195781472524,NO
DEV002,Mumbai,2026-08-01 10:57:00,2026-08-01 10:57:00,22.45,NORMAL,-1.089337387950195,NO
DEV002,Mumbai,2026-08-01 10:58:00,2026-08-01 10:58:00,36.91,NORMAL,0.8077132652535619,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 10:59:00,2026-08-01 10:59:00,95.1,SENSOR_ANOMALY,8.441833424999526,YES
DEV001,Pune,2026-08-01 11:00:00,2026-08-01 11:00:00,22.17,NORMAL,-1.1260714254949427,NO
DEV001,Pune,2026-08-01 11:01:00,2026-08-01 11:01:00,22.4,NORMAL,-1.0958970375117574,NO
DEV001,Pune,2026-08-01 11:02:00,2026-08-01 11:02:00,34.59,NORMAL,0.5033455255970817,NO
DEV001,Pune,2026-08-01 11:03:00,2026-08-01 11:03:00,32.33,NORMAL,0.20684936541447438,NO
DEV001,Pune,2026-08-01 11:04:00,2026-08-01 11:04:00,32.68,NORMAL,0.2527669123454092,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:05:00,2026-08-01 11:05:00,24.31,NORMAL,-0.8453184242600853,NO
DEV003,Nashik,2026-08-01 11:06:00,2026-08-01 11:06:00,35.89,NORMAL,0.6738964141976957,NO
DEV003,Nashik,2026-08-01 11:07:00,2026-08-01 11:07:00,28.99,NORMAL,-0.23133522529787343,NO
DEV001,Pune,2026-08-01 11:08:00,2026-08-01 11:08:00,31.74,NORMAL,0.1294455005880417,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:09:00,2026-08-01 11:09:00,35.77,NORMAL,0.6581532552499471,NO
DEV001,Pune,2026-08-01 11:10:00,2026-08-01 11:10:00,36.09,NORMAL,0.7001350124439445,NO
DEV002,Mumbai,2026-08-01 11:11:00,2026-08-01 11:11:00,25.04,NORMAL,-0.7495475406612787,NO
DEV002,Mumbai,2026-08-01 11:12:00,2026-08-01 11:12:00,32.53,NORMAL,0.23308796366072312,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:13:00,2026-08-01 11:13:00,30.57,NORMAL,-0.024050299152511046,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:14:00,2026-08-01 11:14:00,22.99,NORMAL,-1.0184931726853246,NO
DEV002,Mumbai,2026-08-01 11:15:00,2026-08-01 11:15:00,33.8,NORMAL,0.3997030625243998,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:16:00,2026-08-01 11:16:00,29.43,NORMAL,-0.17361030915612685,NO
DEV003,Nashik,2026-08-01 11:17:00,2026-08-01 11:17:00,37.38,NORMAL,0.8693739711322463,NO
DEV003,Nashik,2026-08-01 11:18:00,2026-08-01 11:18:00,26.52,NORMAL,-0.5553819136390407,NO
DEV004,Nagpur,2026-08-01 11:19:00,2026-08-01 11:19:00,31.44,NORMAL,0.09008760321866952,NO
DEV002,Mumbai,2026-08-01 11:20:00,2026-08-01 11:20:00,30.35,NORMAL,-0.05291275722338411,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:21:00,2026-08-01 11:21:00,30.75,NORMAL,-0.00043556073088754687,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 11:22:00,2026-08-01 11:22:00,35.78,NORMAL,0.6594651851622592,NO
DEV001,Pune,2026-08-01 11:23:00,2026-08-01 11:23:00,36.08,NORMAL,0.6988230825316314,NO
